"","name","comment","date","rating","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"169","ozynsane","Ah yes the movie where actor keanu reeves is spinning like a ceiling fan for 2h and 18 minutes","16 Jun 2023",5,0,0,0,0,0,0,0,0,0,0
"170","raymondzeidan","Hey, count sheep at homeWhy, get paid to count em here","30 Mar 2024",4,0,0,0,0,0,0,0,1,0,1
"171","nicky_boy7","This review may contain spoilers. I can handle the truth.","29 Mar 2024",3,0,0,0,0,0,0,0,1,0,1
"172","Victor Moreno","a little too horny but some really good martial arts and car scenes. To be continued ending which was lame","29 Mar 2024",2,1,1,0,0,1,0,1,1,0,1
"173","Mr Crick3t","Good example of too much money overriding good story, so many effects shots, so little plot to string then together","30 Mar 2024",3,1,2,0,0,2,0,2,2,0,2
"174","rivskr","Better than I remember","30 Mar 2024",5,0,0,0,0,0,0,0,0,0,0
"175","Robert Grawey","Neo Superman","26 Mar 2024",4,0,0,0,0,1,0,0,1,0,1
"176","Anna","I used my recent theatrical rewatch of The Matrix as an excuse to finally start digging into the sequel films. And while this one has its issues, the mastery of compelling action filmmaking that Lilly and Lana display still remains. I admire the thematic questions this film poses in the wake of its predecessor. It makes this first part of the continuation feel cohesive and almost necessary; even if some of its intrinsic sequel elements can make it feel wonky…","29 Mar 2024",4,1,4,2,1,2,0,1,5,2,7
"177","apod17","I like this movie.","29 Mar 2024",3,0,0,0,0,0,0,0,0,0,0
"178","thehermit69","What does the key guy do? I wasn’t paying attention","29 Mar 2024",4,0,0,0,0,0,0,0,0,0,1
"179","Lars_Honeytoast","OH GOD ITS ALL A LOOP","29 Mar 2024",3,0,1,0,1,1,0,0,1,0,1
"180","Ned","Should just be called ""Berlin: The Movie""","29 Mar 2024",NA,0,0,0,0,0,0,0,0,0,0
"181",NA,"Morpheus has a katana standoff with an SUV and people think this isn’t good?? The balance of ideas isn’t nearly as fine tuned as the first, but damn if this isn’t still entertaining.",NA,NA,2,2,1,1,2,0,1,1,2,3
"182","vikenti","Pas du tout aimé... je me suis forcé à finir.","30 Mar 2024",2,0,0,0,0,0,0,0,0,0,0
"183","rorolesancho","Morpheus and stilgar would definitely be friends","29 Mar 2024",3,0,0,0,0,0,0,0,0,0,0
"184","Whit","This review may contain spoilers. I can handle the truth.","29 Mar 2024",3,0,0,0,0,0,0,0,1,0,1
"185","alejandragadeag","not sure why the 3 minute sex scene was necessary to the plot but alr","29 Mar 2024",4,0,1,0,0,1,0,0,1,0,1
"186","Licia Ines Coda","neo after choosing the gf, with whom he had 0 chemistry with, over the human race: yeah guys, zion is going down in like 24 hours 🧍🏽","27 Mar 2024",3,0,0,0,0,0,0,0,0,0,0
"187","Niamh Parker","giuseppe architetto not a big fan","29 Mar 2024",3,0,0,0,0,0,0,0,0,0,0
"188","carol","People who don’t like this film need to grow up.","29 Mar 2024",3,0,1,0,0,1,0,0,2,0,2
"189","WillHughes1","2h18min de filme pra ser 2h de luta e 18min de sexo","29 Mar 2024",4,0,0,0,0,0,0,0,0,0,0
"190","iluvwebs","“hm, upgrades” 😑","29 Mar 2024",4,0,0,0,0,0,0,0,0,0,0
"191","Ana","Fell off from the first one but still I love the matrix. Maybe we’re in the matrix","08 Apr 2016",3,0,0,0,0,1,1,0,0,1,1
"192","neektheleek","peak action scenes.","29 Mar 2024",5,0,0,0,0,0,0,0,0,0,1
"193","🦇 october 🦇","(PTBR🇧🇷 EN🇺🇲)","28 Mar 2024",NA,0,0,0,0,0,0,0,0,0,0
"194",NA,""" - O que ele quer?""",NA,NA,0,0,0,0,0,0,0,0,0,0
"195",NA,""" - O que querem todos os homens com poder? Mais poder.""",NA,NA,0,0,0,0,0,0,0,0,0,0
"196",NA,"É perceptível a queda com relação ao primeiro filme... e aquela cena da dança com o sexo dura tempo demais e não entendi como isso tem relação com matrix (obs: em 2024 em reassistindo essa cena, levei em conta que é a primeira cena que temos na franquia em que representa a condição humana, os atos e sentimentos que com…",NA,NA,0,0,0,0,0,0,0,0,0,0
"197",NA,"when the evil white ghost men with dreads showed up I peed a little from laughing",NA,NA,1,1,1,2,2,1,0,1,1,2
"198",NA,"WAYYYY better on a second rewatch, probably my personal favorite of the franchise",NA,NA,0,0,0,0,1,0,0,2,0,1
"199","daniel","completely mindblowing on a technical and visual level and that is the reason why i'm giving this a 4. plot/narrative-wise it's on the same level as the first film (probably the least best aspects of the films). i'd actually say i might prefer this one over the first matrix - i feel like everything that made the first one great and special is here, and also much more","29 Mar 2024",4,0,0,0,0,1,0,0,2,0,7
"200","Elise Lambert","i still need to watch the 3rd matrix but this may be the only wachowskis film that is kind of close to the genius of speed racer","29 Mar 2024",3,0,1,0,1,1,0,0,1,0,2
"201","Lorimer25","Didn't love this as much as the first one. Reminded me to rewatch Sense8","29 Mar 2024",5,0,0,0,0,1,0,0,0,0,2
"202","Finn","Masterpiece. Coolest movie ever made","28 Mar 2024",3,0,0,0,0,1,0,0,0,0,1
"203","Ouroboros2460","Confusing, convoluted, and at times downright bizarre... but still kind of epic. Nothing is ever going to beat that highway sequence. They just don't make it like that anymore.","29 Mar 2024",4,0,0,0,0,1,0,1,2,1,2
"204","Garlic Orange","Stylish af! All of the action scenes here are so crazy and extra. I also love the expanded lore even if it is very cheesy. And a great soundtrack on top of all that??","29 Mar 2024",3,1,1,0,1,1,1,0,1,1,4
"205","arthurvisao","I always thought the Matrix sequels were hated by everyone but damn, this rips! I was soooo close to giving it an 8/10 but it was just shy because of that ending. It’s a part 1 film which I never like when they end it without a satisfying conclusion. Like guys, you can make an amazing conclusion to a film which is meant to have a film after it! Think Across the Spider-verse or The Two Towers, films with insanely…","29 Mar 2024",3,1,1,2,1,0,0,0,0,1,1
"206","mosescc","filme divertido, mas o primeiro é muito muito muito muito bom 🟩3️⃣🟢🟢0️⃣2️⃣0️⃣🟩3️⃣🟢6️⃣🟢🟢🟩🟩🟢🟢🟢🟩🟩1️⃣🟩1️⃣🟢🟢🟩5️⃣1️⃣🟩🟩🟩3️⃣2️⃣0️⃣0️⃣🟩🟩2️⃣🟢🟢🟢🟢🟢1️⃣🟩5️⃣🟢🟢🟢5️⃣5️⃣1️⃣1️⃣🟩🟩🟢🟢🟢🟢","28 Mar 2024",5,0,0,0,0,0,0,0,0,0,0
"207","DanissaMB","some of the best fight choreography and action set pieces in hollywood filmmaking. it’s hokeyness is a feature, not a bug. even without nostalgia tinted glasses i still find it such an enthralling watch.","28 Mar 2024",4,1,1,1,3,0,0,0,0,2,2
"208","SalsaShane","This review may contain spoilers. I can handle the truth.","28 Mar 2024",4,0,0,0,0,0,0,0,1,0,1
"209","Verinka","NOOOOOOO EL CERRAJEROOOOOO POR QUE NEO TIENE “PODERES” afuera de la matrix QU-","28 Mar 2024",5,0,0,0,0,0,0,0,0,0,0
"210","Aidan James","I rewatched this franchise a few months ago; but after watching the recently rereleased version of The Matrix in the theaters, I knew I had to watch the sequels again.","28 Mar 2024",NA,0,1,0,1,0,0,0,0,0,0
"211",NA,"This movie is still amazing despite its flaws. The freeway scene is one of the best action scenes ever put to screen in my opinion.",NA,NA,0,0,0,0,0,0,0,0,0,1
"212",NA,"If you don’t like this movie, I totally get it. It asks the viewer to do some heavy lifting, but I’m personally ok with that because I’m so invested in this unique world the Wachowski’s have crafted.",NA,NA,0,0,0,0,0,0,1,1,0,2
"213",NA,"This review may contain spoilers. I can handle the truth.",NA,NA,0,0,0,0,0,0,0,1,0,1
"214",NA,"JAJAJAJA QUÉ HACE MONICA BELLUCCI ACÁ? te amo completamente morocha",NA,NA,0,0,0,0,0,0,0,0,0,0
"215",NA,"“I’m not letting go. I can’t. I love you too damn much.”",NA,NA,1,0,1,0,1,0,0,0,1,1
"216",NA,"And people were surprised that Resurrections was a love story.",NA,NA,0,0,0,0,1,0,1,0,0,1
"217","Keegan Handley","But how does one forget that the Freeway Chase exists? I will never make that mistake again.","28 Mar 2024",4,0,0,0,0,0,1,0,0,3,0
"218","alfonsozo","I love what this series becomes. For all of the Architect's flowery convoluted language, it ends up being Neo, spokesman of humanity, choosing to love and to save the one he loves, because it's hard and stupid and essential and beautiful and it's what we do.","28 Mar 2024",4,0,0,0,0,4,0,0,4,1,6
"219","Rowan Oak","I am reminded of The World's End. ""To err is human so...er...?"" Wonderful.","28 Mar 2024",4,0,0,0,0,1,0,1,1,1,1
"220","Francis","desde aquí se notaba que las Wachowski estaban súper hornys","28 Mar 2024",4,0,0,0,0,0,0,0,0,0,0
"221","mia","less iconic than the first one for sure, but that entire highway sequence might be the best 20 minutes of any movie ever","28 Mar 2024",2,0,0,0,0,0,0,0,0,0,0
"222","jorp","Don’t need to or want to articulate all the usually criticism, it’s pretty well worn, and the movie still rocks until the end of the freeway chase. A complete vision, for better and worse.","28 Mar 2024",2,1,2,0,1,1,3,0,2,4,4
"223","sniperman720","Really tho, whatever fuckin dickwad did the color on the recent 4k masters is a psychopath and a prick. Saturation, contrast, exposure, tint all change shot to shot. Near the end of the chateau fight the image gets super fuckin dark - are you an asshole?…","29 Mar 2024",3,4,0,2,4,0,2,2,0,4,0
"224","annie","NEO IS MY SUPERMAN","28 Mar 2024",3,0,0,0,0,1,0,0,1,0,1
"225","Billy Beyrer","I feel like by this point, the Wachowski Sisters wanted to make this world-building epic where the movies just happened to be part of this universe (which I mean, props to them for seeing where franchises would end up going), but it doesn’t work for me here.","28 Mar 2024",3,0,0,0,0,0,0,0,0,0,2
"226","GuilhermeMacedo","This film ends up coming across as mostly exposition for questions and scenarios that I’m much more interested in seeing fleshed out.","28 Mar 2024",2,0,1,1,0,0,1,0,0,0,1
"227","mhofmeyer","For example, when Neo meets the Architect, we’re greeted with one…","28 Mar 2024",NA,0,0,0,0,0,0,0,0,0,0
"228","Håkan","The Watchowski's Heaven's Gate.","28 Mar 2024",NA,0,0,0,0,0,0,0,1,0,0
"229",NA,"Overlong scenes, overbearing exposition, and unnecessary philosophical ruminations. Lots of weird quirkiness going on that would normally face the chopping block under strict studio scrutiny. The quality of the writing takes a nosedive, as well as the worldbuilding at large, with too many plot holes to count.",NA,NA,1,0,1,0,0,0,0,1,3,1
"230",NA,"The symbolim that the Watchoski's present us with is about messianism and prophecy. Something that Dune 2 recycled for us this year without any particualrly new revelations, pardon the…",NA,NA,0,2,0,0,1,0,1,1,0,2
"231",NA,"keanu reeves again",NA,NA,0,0,0,0,0,0,0,0,0,0
"232",NA,"This review may contain spoilers. I can handle the truth.",NA,NA,0,0,0,0,0,0,0,1,0,1
"233",NA,"Animatrix….WACKEnter the Matrix on PS2…..WACKPlayground fight…..WACKErgo, visa vi, concordantly, the architect…….WACKHighway chase……..TIGHT!!!! AS!!!!! FUCK!!!!!🤯",NA,NA,1,0,0,1,0,0,0,0,2,0
"234",NA,"O filme também é muito bom, mas é inferior ao primeiro",NA,NA,0,0,0,0,0,1,0,0,1,0
"235",NA,"I love a fun highway chase.",NA,NA,0,1,0,0,2,0,0,0,1,2
"236",NA,"Realized I hadn't rated this so I gave it a rewatch.",NA,NA,0,0,0,0,0,0,0,0,0,0
"237",NA,"The first Matrix-movie was a great blend of fairly abstract Scifi-concept and stylish action. This first sequel is more of everything except what made the first one good.",NA,NA,0,2,0,0,1,0,1,2,0,3
"238",NA,"The Wachowskis turned the effects and the choreographed fights up to eleven but seem to have lost any ability to direct human interaction. Everything feels stilted. The script manages to be bloated and empty at the same time.",NA,NA,0,1,1,0,0,1,0,0,2,2
"239",NA,"This is two wasted hours with a few cool and/or interesting parts in between.",NA,NA,1,0,1,0,0,0,0,0,1,2
"240","Nialof","Can't top the first","28 Mar 2024",3,0,1,0,0,0,0,0,1,0,1
"241","Ollie","Why have people been saying this sucks my whole life. I feel like I have just exited the Matrix and a truth has been revealed before me:","28 Mar 2024",4,0,0,0,0,0,0,0,1,0,1
"242","caiobahp","The Matrix Reloaded is good…","28 Mar 2024",5,0,1,0,0,1,0,1,1,0,1
"243","Michael","Clássico","28 Mar 2024",4,0,0,0,0,0,0,0,0,0,0
"244","sat1co","I’ll admit that I avoided watching the matrix sequels for years because the consensus was pretty negative. This was good though! I’m glad I finally watched it. Does it match the original? No it doesn’t. Unfortunately the matrix didn’t get its empire strikes back moment. It’s still good though.","28 Mar 2024",4,0,4,1,0,4,1,2,3,1,4
"245","célouche","It suffers from the classic sequel thing where it’s so eager to expand the scope, lore, and world building that it loses focus. There’s one too many things going on and…","",3,0,2,0,0,1,0,1,1,0,4
"246","lu ✩","J’ai tjrs pas compris la relation entre le boug et la meuf, y a pas de fond, juste ils se roulent des galoches qui dégoûtent un peu.Après le film est cool !","28 Mar 2024",3,0,0,0,0,0,0,0,0,0,1
"247","LeoLafragueta","""Nom de Dieu de putain de bordel de merde de saloperie et de connard d'enculé de ta mère""Lambert m'a fait crié avec son frenchy accent","28 Mar 2024",4,0,0,0,0,0,0,0,0,0,0
"248","grace","rewatching this cause monica bellucci is so mother","28 Mar 2024",4,0,1,0,0,1,1,0,1,1,1
"249","jaberwockyy","Réalisateur :Lilly WachowskiLana Wachowski","28 Mar 2024",2,0,0,0,0,0,0,0,0,0,0
"250","Stratos","Acteur principaux :Keanu ReevesLaurence FishburneCarrie-Anne Moss","15 Jul 2023",4,0,0,0,0,0,0,0,0,0,0
"251","yaya_ponton","Futuriste.Dans ce 2eme volet, on retrouve beaucoup d'innovations très intéressantes, une cité enterrée à protéger de l'IA, des exosquelettes en défense et des phases de combat toujours plus impressionnantes (contre tous les Smith d'un coup notamment) les unes que les autres. Néo devient de plus en plus fort et peut maintenant même jouir de ses compétences dans la vraie vie et non plus que…","28 Mar 2024",3,2,0,0,1,0,0,1,2,1,0
"252",NA,"Is this inferior to the original? YesBut my god I eat up the combat sequences after acquiring the Keymaker every damn time",NA,NA,2,3,1,2,1,1,0,1,3,3
"253",NA,"No. I refuse for this to be associated with the first Matrix.",NA,NA,0,0,0,0,0,0,0,0,1,0
"254",NA,"(1 visionnage)",NA,NA,0,0,0,0,0,0,0,0,0,0
"255",NA,"15,5/20",NA,NA,0,0,0,0,0,0,0,0,0,0
"256",NA,"C’est un film qui fait réfléchir et qui est intéressant",NA,NA,0,0,0,0,0,0,0,0,0,0
"257","Micah","It's got some boring stuff but there's so much genuinely great here. I feel like I can't write too much in a review since it's unequivocally a part 1 which I wasn't expecting. But man the action the stakes and the world are all elevated beautifully from the first movie. There's some annoying basic feeling conflict with the Zion plot but when it doesn't have to focus on that it's blowing it out of the water. Despite knowing the fate…","28 Mar 2024",4,3,3,1,2,1,2,1,1,5,5
"258","arizona_jr","Liminal spaces obsession","27 Mar 2024",4,0,0,0,0,0,0,0,0,0,0
"259","crtryn","Wachowski'ler birçok kereler ""Matrix""i bir üçleme olarak tasarladıklarını söyleseler de bana çok inandırıcı gelmemişti zamanında. İlk filmle ardılları arasındaki kalite farkını düşününce hala da inandırıcı geldiğini söyleyemem. Daha başlamadan ""Reloaded"" ve ""Revolutions"" kötü filmler demeye getirmiyorum ama ilk ""Matrix"" bu filmlere nispetle üzerine çok daha fazla kafa yorulmuş ve böylelikle o mükemmel seviyesine ulaşmış bir film intibası uyanıdırıyor insanda. Öte yandan ""Reloaded"" ile ""Revolutions"" belki fikir olarak ilk filmin senaryosu yazılırken mevcut olabilirler ama tam anlamıyla üzerlerine yoğunlaşılıp kağıda dökülmeleri…","23 Dec 2021",4,0,0,0,0,0,0,0,0,0,0
